frame,time_s,mouth_open_y,mouth_form,eye_l_open,eye_r_open,breath,angle_z,phoneme,mora
324,10.800000,0.472018,-0.949716,1.000000,1.000000,0.361344,-0.311823,t,ト
325,10.833333,0.367767,-0.820426,1.000000,1.000000,0.358964,-0.729773,o,ト
326,10.866667,0.192736,-0.574724,1.000000,1.000000,0.357897,-1.276683,z,ゼ
327,10.900000,0.261107,-0.258199,1.000000,1.000000,0.358069,-1.901080,z,ゼ
328,10.933333,0.583725,0.031345,1.000000,1.000000,0.359378,-2.544199,e,ゼ
329,10.966667,0.567570,0.195526,1.000000,1.000000,0.361700,-3.145512,e,ゼ
330,11.000000,0.240387,0.194375,1.000000,1.000000,0.364891,-3.648425,e,エ
331,11.033333,0.190000,0.070881,1.000000,1.000000,0.368789,-4.005607,sh,シュ
332,11.066667,0.190000,-0.106312,1.000000,1.000000,0.373218,-4.183440,sh,シュ
333,11.100000,0.191242,-0.294771,1.000000,1.000000,0.377996,-4.165189,sh,シュ
334,11.133333,0.275796,-0.471369,1.000000,1.000000,0.382934,-3.952570,sh,シュ
335,11.166667,0.357646,-0.607840,1.000000,1.000000,0.387843,-3.565595,u,シュ
336,11.200000,0.347458,-0.446944,1.000000,1.000000,0.392538,-3.040684,u,ウ
337,11.233333,0.176454,-0.097172,1.000000,1.000000,0.396844,-2.427239,u,ウ
338,11.266667,0.000000,0.000000,1.000000,1.000000,0.400598,-1.782996,sp,","
339,11.300000,0.000000,0.000000,1.000000,1.000000,0.403652,-1.168588,sp,","
340,11.333333,0.000000,0.000000,1.000000,1.000000,0.405880,-0.641841,sp,","
341,11.366667,0.000000,0.000000,1.000000,1.000000,0.407179,-0.252330,sp,","
342,11.400000,0.000000,0.000000,1.000000,1.000000,0.407469,-0.036714,sp,","
343,11.433333,0.000000,0.000000,1.000000,1.000000,0.406700,0.000000,sp,","
344,11.466667,0.000000,0.000000,1.000000,1.000000,0.404849,0.000000,sp,","
345,11.500000,0.000000,0.000000,1.000000,1.000000,0.401922,0.000000,sp,","
346,11.533333,0.000000,0.000000,1.000000,1.000000,0.397956,0.000000,sp,","
347,11.566667,0.000000,0.000000,1.000000,1.000000,0.393014,0.000000,sp,","
348,11.600000,0.000000,0.000000,1.000000,1.000000,0.387187,0.000000,sp,","
349,11.633333,0.144271,0.000000,1.000000,1.000000,0.380593,0.000000,sp,","
350,11.666667,0.190000,-0.162628,1.000000,1.000000,0.373369,0.000000,s,ソ
351,11.700000,0.206472,-0.659096,1.000000,1.000000,0.365674,0.000000,s,ソ
352,11.733333,0.438156,-0.872690,1.000000,1.000000,0.357682,0.000000,s,ソ
353,11.766667,0.252559,-0.640434,1.000000,1.000000,0.349578,0.000000,o,ソ
354,11.800000,0.191255,-0.237418,1.000000,1.000000,0.341557,0.000000,sh,シ
355,11.833333,0.236871,0.218625,1.000000,1.000000,0.333816,0.000000,sh,シ
356,11.866667,0.061733,0.552845,1.000000,1.000000,0.326552,0.000000,i,シ
357,11.900000,0.316198,0.669556,1.000000,1.000000,0.319955,0.000000,t,テ
358,11.933333,0.573104,0.619482,1.000000,1.000000,0.314206,0.000000,e,テ
359,11.966667,0.591104,0.510540,1.000000,1.000000,0.309472,0.000000,e,テ
360,12.000000,0.591104,0.412037,1.000000,1.000000,0.305904,0.000000,e,テ
361,12.033333,0.404554,0.348761,1.000000,1.000000,0.303629,0.000000,e,テ
362,12.066667,0.064554,0.313593,1.000000,1.000000,0.302751,0.000000,e,テ
363,12.100000,0.000000,0.290148,1.000000,1.000000,0.303348,0.000000,k,カ
364,12.133333,0.000000,0.269304,1.000000,1.000000,0.305467,0.000000,k,カ
365,12.166667,0.000000,0.248655,1.000000,1.000000,0.308920,0.000000,k,カ
366,12.200000,0.000000,0.228006,1.000000,1.000000,0.312699,0.000000,k,カ
367,12.233333,0.000000,0.207357,1.000000,1.000000,0.316662,0.000000,k,カ
368,12.266667,0.000000,0.186708,1.000000,1.000000,0.320799,0.000000,k,カ
369,12.300000,0.000000,0.166059,1.000000,1.000000,0.325098,0.000000,k,カ
370,12.333333,0.000000,0.145410,1.000000,1.000000,0.329547,0.000000,k,カ
371,12.366667,0.000000,0.124761,1.000000,1.000000,0.334135,0.000000,k,カ
372,12.400000,0.000000,0.104112,1.000000,1.000000,0.338849,0.000000,k,カ
373,12.433333,0.000000,0.083463,1.000000,1.000000,0.343675,0.000000,k,カ
374,12.466667,0.188002,0.062934,1.000000,1.000000,0.348601,0.000000,k,カ
375,12.500000,0.454943,0.044537,1.000000,1.000000,0.353613,0.000000,k,カ
376,12.533333,0.664490,0.036685,1.000000,1.000000,0.358697,0.000000,k,カ
377,12.566667,0.616363,0.056315,1.000000,1.000000,0.363840,0.000000,a,カ
378,12.600000,0.370934,0.113773,1.000000,1.000000,0.369027,0.000000,k,ケ
379,12.633333,0.497859,0.194976,1.000000,1.000000,0.374244,0.000000,k,ケ
380,12.666667,0.637815,0.262726,1.000000,1.000000,0.379476,0.000000,e,ケ
381,12.700000,0.637781,0.259781,1.000000,1.000000,0.384711,0.000000,e,ケ
382,12.733333,0.486674,0.118625,1.000000,1.000000,0.389932,0.000000,e,エ
383,12.766667,0.339675,-0.173195,1.000000,1.000000,0.395126,0.000000,n,ノ
384,12.800000,0.484900,-0.516180,1.000000,1.000000,0.400365,0.000000,n,ノ
385,12.833333,0.232681,-0.758779,1.000000,1.000000,0.406610,0.000000,o,ノ
386,12.866667,0.125367,-0.830525,1.000000,1.000000,0.414098,0.000000,f,フ
387,12.900000,0.177405,-0.774855,1.000000,1.000000,0.422760,0.000000,f,フ
388,12.933333,0.068970,-0.654001,1.000000,1.000000,0.432501,0.000000,u,フ
389,12.966667,0.407682,-0.497924,1.000000,1.000000,0.443196,0.000000,t,タ
390,13.000000,0.668226,-0.334117,1.000000,1.000000,0.454701,0.000000,t,タ
391,13.033333,0.771889,-0.210330,1.000000,1.000000,0.466849,0.000000,a,タ
392,13.066667,0.621145,-0.186461,1.000000,1.000000,0.479455,0.000000,a,タ
393,13.100000,0.281145,-0.280105,1.000000,1.000000,0.492323,0.000000,a,タ
394,13.133333,0.507395,-0.446757,1.000000,1.000000,0.505248,0.000000,o,オ
395,13.166667,0.538196,-0.632591,1.000000,1.000000,0.518020,0.000000,o,オ
396,13.200000,0.538196,-0.799245,1.000000,1.000000,0.530426,0.000000,o,オ
397,13.233333,0.517305,-0.912096,1.000000,1.000000,0.542263,0.000000,o,オ
398,13.266667,0.177305,-0.671180,1.000000,1.000000,0.553331,0.000000,o,オ
399,13.300000,0.000000,-0.168427,1.000000,1.000000,0.563448,0.000000,o,オ
400,13.333333,0.000000,0.000000,1.000000,1.000000,0.572444,0.000000,sp,","
401,13.366667,0.000000,0.000000,1.000000,1.000000,0.580174,0.000000,sp,","
402,13.400000,0.000000,0.000000,1.000000,1.000000,0.586515,0.000000,sp,","
403,13.433333,0.000000,0.000000,1.000000,1.000000,0.591368,0.000000,sp,","
404,13.466667,0.000000,0.000000,1.000000,1.000000,0.594666,0.000000,sp,","
405,13.500000,0.000000,0.000000,1.000000,1.000000,0.596370,0.000000,sp,","
406,13.533333,0.000000,0.000000,1.000000,1.000000,0.596471,0.000000,sp,","
407,13.566667,0.000000,0.000000,1.000000,1.000000,0.594991,0.000000,sp,","
408,13.600000,0.000000,0.000000,1.000000,1.000000,0.591983,0.000000,sp,","
409,13.633333,0.000000,0.000000,1.000000,1.000000,0.587528,0.000000,sp,","
410,13.666667,0.132249,-0.048332,1.000000,1.000000,0.581734,0.000000,ts,ツ
411,13.700000,0.189865,-0.403983,1.000000,1.000000,0.574734,0.000000,ts,ツ
412,13.733333,0.233470,-0.701472,1.000000,1.000000,0.566681,0.000000,ts,ツ
413,13.766667,0.389606,-0.649691,1.000000,1.000000,0.557749,0.000000,u,ツ
414,13.800000,0.461273,-0.504506,1.000000,1.000000,0.548123,0.000000,n,ナ
415,13.833333,0.703196,-0.303063,1.000000,1.000000,0.538001,0.000000,n,ナ
416,13.866667,0.735656,-0.095163,1.000000,1.000000,0.527586,0.000000,a,ナ
417,13.900000,0.446858,0.079647,1.000000,1.000000,0.517081,0.000000,a,ナ
418,13.933333,0.569153,0.210260,1.000000,1.000000,0.506687,0.000000,e,ゲ
419,13.966667,0.515621,0.294806,1.000000,1.000000,0.496599,0.000000,e,ゲ
420,14.000000,0.401847,0.333732,1.000000,1.000000,0.486996,0.000000,t,テ
421,14.033333,0.563521,0.336680,1.000000,1.000000,0.478046,0.000000,e,テ
422,14.066667,0.565618,0.309150,1.000000,1.000000,0.469896,0.000000,e,テ
423,14.100000,0.463703,0.251492,1.000000,1.000000,0.462669,0.000000,e,テ
424,14.133333,0.474019,0.174356,1.000000,1.000000,0.456465,0.000000,k,カ
425,14.166667,0.737146,0.097390,1.000000,1.000000,0.451356,0.000000,k,カ
426,14.200000,0.494628,0.040060,1.000000,1.000000,0.447301,0.000000,a,カ
427,14.233333,0.154628,0.010877,1.000000,1.000000,0.443338,0.000000,N,ン
428,14.266667,0.321615,0.000000,1.000000,1.000000,0.439201,0.000000,N,ン
429,14.300000,0.505606,0.000000,1.000000,1.000000,0.434902,0.000000,g,ガ
430,14.333333,0.772772,0.019413,1.000000,1.000000,0.430453,0.000000,a,ガ
431,14.366667,0.794977,0.062836,1.000000,1.000000,0.425865,0.000000,a,ガ
432,14.400000,0.650739,0.102972,1.000000,1.000000,0.421151,0.000000,a,ガ
433,14.433333,0.310739,0.040584,1.000000,1.000000,0.416325,0.000000,e,エ
434,14.466667,0.292379,-0.177358,1.000000,1.000000,0.411399,0.000000,r,ル
435,14.500000,0.268736,-0.463096,1.000000,1.000000,0.406387,0.000000,u,ル
436,14.533333,0.058269,-0.694249,1.000000,1.000000,0.401303,0.000000,u,ル
437,14.566667,0.317865,-0.837209,1.000000,1.000000,0.396160,0.000000,k,コ
438,14.600000,0.503481,-0.922227,1.000000,1.000000,0.390973,0.000000,k,コ
439,14.633333,0.380218,-0.971441,1.000000,1.000000,0.385756,0.000000,o,コ
440,14.666667,0.330938,-0.993119,1.000000,1.000000,0.380524,0.000000,t,ト
441,14.700000,0.400442,-0.997561,1.000000,1.000000,0.375289,0.000000,t,ト
442,14.733333,0.502360,-0.987503,1.000000,1.000000,0.370068,0.000000,o,ト
443,14.766667,0.454103,-0.797093,1.000000,1.000000,0.364874,0.000000,o,ト
444,14.800000,0.114103,-0.274476,0.450000,0.450000,0.359721,0.000000,o,ト
445,14.833333,0.000000,0.000000,0.000000,0.000000,0.354624,0.000000,sp,.
446,14.866667,0.000000,0.000000,0.000000,0.000000,0.349597,0.000000,sp,.
447,14.900000,0.000000,0.000000,0.250000,0.250000,0.344653,0.000000,sp,.
448,14.933333,0.000000,0.000000,0.600000,0.600000,0.339805,0.000000,sil,
449,14.966667,0.000000,-0.023223,0.840000,0.840000,0.335068,0.000000,sil,
450,15.000000,0.000000,0.075336,1.000000,1.000000,0.330454,0.000000,sil,
451,15.033333,0.000000,0.175029,1.000000,1.000000,0.325976,0.000000,sil,
452,15.066667,0.000000,0.069485,1.000000,1.000000,0.321646,0.000000,sil,
453,15.100000,0.000000,0.000000,1.000000,1.000000,0.317476,0.000000,m,ミ
454,15.133333,0.340000,0.004534,1.000000,1.000000,0.313477,0.000000,i,ミ
455,15.166667,0.357243,0.239852,1.000000,1.000000,0.309661,0.000000,i,ミ
456,15.200000,0.204358,0.378389,1.000000,1.000000,0.306037,0.000000,ts,ツ
457,15.233333,0.190703,0.109010,1.000000,1.000000,0.302623,0.000000,ts,ツ
458,15.266667,0.266232,-0.127185,1.000000,1.000000,0.300220,0.000000,ts,ツ
459,15.300000,0.181632,-0.045795,1.000000,1.000000,0.299361,0.000000,u,ツ
460,15.333333,0.000000,0.000000,1.000000,1.000000,0.300005,0.000000,m,メ
461,15.366667,0.340000,0.000000,1.000000,1.000000,0.302085,0.000000,m,メ
462,15.400000,0.588365,0.018476,1.000000,1.000000,0.305504,0.000000,e,メ
463,15.433333,0.456110,0.156511,1.000000,1.000000,0.310141,0.000000,w,ワ
464,15.466667,0.448000,0.243664,1.000000,1.000000,0.315853,0.000000,w,ワ
465,15.500000,0.515673,0.204493,1.000000,1.000000,0.322478,0.000000,w,ワ
466,15.533333,0.708999,0.154608,1.000000,1.000000,0.329837,0.000000,a,ワ
467,15.566667,0.720813,0.103742,1.000000,1.000000,0.337743,0.000000,a,ワ
468,15.600000,0.720813,0.052212,1.000000,1.000000,0.345999,0.000000,a,ワ
469,15.633333,0.559092,0.000000,1.000000,1.000000,0.354407,0.000000,a,ワ
470,15.666667,0.219092,-0.051644,1.000000,1.000000,0.362770,0.000000,a,ワ
471,15.700000,0.000000,-0.047676,1.000000,1.000000,0.370899,0.000000,a,ワ
472,15.733333,0.000000,0.000000,1.000000,1.000000,0.378614,0.000000,a,ワ
473,15.766667,0.000000,0.000000,1.000000,1.000000,0.385751,0.000000,sp,","
474,15.800000,0.000000,0.000000,1.000000,1.000000,0.392161,0.000000,sp,","
475,15.833333,0.000000,0.000000,1.000000,1.000000,0.397722,0.000000,sp,","
476,15.866667,0.000000,0.000000,1.000000,1.000000,0.402331,0.000000,sp,","
477,15.900000,0.000000,0.000000,1.000000,1.000000,0.405915,0.000000,sp,","
478,15.933333,0.000000,0.000000,1.000000,1.000000,0.408427,0.000000,sp,","
479,15.966667,0.000000,0.000000,1.000000,1.000000,0.409850,0.000000,sp,","
480,16.000000,0.000000,0.000000,1.000000,1.000000,0.410195,0.000000,sp,","
481,16.033333,0.000000,0.000000,1.000000,1.000000,0.409504,0.000000,sp,","
482,16.066667,0.000000,0.000000,1.000000,1.000000,0.407845,0.000000,sp,","
483,16.100000,0.000000,0.000000,1.000000,1.000000,0.405313,0.000000,sp,","
484,16.133333,0.201878,-0.059432,1.000000,1.000000,0.402026,0.000000,t,ト
485,16.166667,0.437889,-0.500086,1.000000,1.000000,0.398125,0.000000,t,ト
486,16.200000,0.577673,-0.890096,1.000000,1.000000,0.393766,0.000000,o,ト
487,16.233333,0.345438,-0.799852,1.000000,1.000000,0.389120,0.000000,o,オ
488,16.266667,0.191106,-0.536246,1.000000,1.000000,0.384370,0.000000,sh,シ
489,16.300000,0.190000,-0.172402,1.000000,1.000000,0.379703,0.000000,sh,シ
490,16.333333,0.219066,0.182830,1.000000,1.000000,0.375306,0.000000,sh,シ
491,16.366667,0.382961,0.366715,1.000000,1.000000,0.371366,0.000000,sh,シ
492,16.400000,0.341374,0.226143,1.000000,1.000000,0.368060,0.000000,n,ノ
493,16.433333,0.476372,-0.164570,1.000000,1.000000,0.365555,0.000000,n,ノ
494,16.466667,0.310857,-0.485840,1.000000,1.000000,0.364001,0.000000,o,ノ
495,16.500000,0.190284,-0.512214,1.000000,1.000000,0.363529,0.000000,s,セ
496,16.533333,0.203145,-0.301791,1.000000,1.000000,0.364248,0.000000,s,セ
497,16.566667,0.497448,-0.026343,1.000000,1.000000,0.366242,0.000000,s,セ
498,16.600000,0.612108,0.187783,1.000000,1.000000,0.369567,0.000000,e,セ
499,16.633333,0.435792,0.284655,1.000000,1.000000,0.374244,0.000000,e,エ
500,16.666667,0.095792,0.277691,1.000000,1.000000,0.379476,0.000000,e,エ
501,16.700000,0.351609,0.212065,1.000000,1.000000,0.384711,0.000000,k,カ
502,16.733333,0.627090,0.129126,1.000000,1.000000,0.389932,0.000000,k,カ
503,16.766667,0.688974,0.059175,1.000000,1.000000,0.395126,0.000000,a,カ
504,16.800000,0.469118,0.015871,1.000000,1.000000,0.400279,0.000000,g,ガ
505,16.833333,0.547254,-0.018480,1.000000,1.000000,0.405376,0.000000,g,ガ
506,16.866667,0.666757,-0.095575,1.000000,1.000000,0.410403,0.000000,a,ガ
507,16.900000,0.359925,-0.263312,1.000000,1.000000,0.415347,0.000000,t,ト
508,16.933333,0.357354,-0.506933,1.000000,1.000000,0.420195,0.078388,t,ト
509,16.966667,0.486039,-0.748108,1.000000,1.000000,0.424932,0.327847,t,ト
510,17.000000,0.345812,-0.909968,1.000000,1.000000,0.429546,0.725272,d,ド
511,17.033333,0.358613,-0.976127,1.000000,1.000000,0.434024,1.233257,d,ド
512,17.066667,0.516795,-0.977611,1.000000,1.000000,0.438354,1.803993,d,ド
513,17.100000,0.291074,-0.936365,1.000000,1.000000,0.443070,2.383766,o,ド
514,17.133333,0.232435,-0.714651,1.000000,1.000000,0.448935,2.918008,k,ク
515,17.166667,0.288091,-0.230242,1.000000,1.000000,0.455905,3.356439,k,ク
516,17.200000,0.000000,0.000000,1.000000,1.000000,0.463898,3.657796,m,マ
517,17.233333,0.094679,0.000000,1.000000,1.000000,0.472807,3.793716,m,マ
518,17.266667,0.434679,0.000000,1.000000,1.000000,0.482499,3.751408,m,マ
519,17.300000,0.557630,-0.013339,1.000000,1.000000,0.492821,3.534852,a,マ
520,17.333333,0.435158,0.052992,1.000000,1.000000,0.503602,3.164430,d,デ
521,17.366667,0.577469,0.149594,1.000000,1.000000,0.514653,2.675006,e,デ
522,17.400000,0.583102,0.218534,1.000000,1.000000,0.525779,2.112641,e,デ
523,17.433333,0.583102,0.270373,1.000000,1.000000,0.536774,1.530263,e,デ
524,17.466667,0.381101,0.288452,1.000000,1.000000,0.547434,0.982683,e,デ
525,17.500000,0.041101,0.197048,1.000000,1.000000,0.557554,0.521437,e,デ
526,17.533333,0.000000,0.045951,1.000000,1.000000,0.566939,0.189937,e,デ
527,17.566667,0.000000,0.000000,1.000000,1.000000,0.575402,0.019380,sp,","
528,17.600000,0.000000,0.000000,1.000000,1.000000,0.582775,0.000000,sp,","
529,17.633333,0.000000,0.000000,1.000000,1.000000,0.588907,0.000000,sp,","
530,17.666667,0.000000,0.000000,1.000000,1.000000,0.593669,0.000000,sp,","
531,17.700000,0.000000,0.000000,1.000000,1.000000,0.596958,0.000000,sp,","
532,17.733333,0.000000,0.000000,1.000000,1.000000,0.598698,0.000000,sp,","
533,17.766667,0.000000,0.000000,1.000000,1.000000,0.598843,0.000000,sp,","
534,17.800000,0.000000,0.000000,1.000000,1.000000,0.597377,0.000000,sp,","
535,17.833333,0.000000,0.000000,1.000000,1.000000,0.594315,0.000000,sp,","
536,17.866667,0.000000,0.000000,1.000000,1.000000,0.589701,0.000000,sp,","
537,17.900000,0.000000,0.000000,1.000000,1.000000,0.583610,0.000000,sp,","
538,17.933333,0.000000,0.000000,1.000000,1.000000,0.576144,0.000000,sp,","
539,17.966667,0.038086,0.000000,1.000000,1.000000,0.567431,0.000000,sp,","
540,18.000000,0.210200,-0.083162,1.000000,1.000000,0.557623,0.000000,k,ク
541,18.033333,0.344033,-0.403051,1.000000,1.000000,0.546889,0.000000,k,ク
542,18.066667,0.423164,-0.549274,1.000000,1.000000,0.535417,0.000000,u,ク
543,18.100000,0.476378,-0.388602,1.000000,1.000000,0.523405,0.000000,r,ラ
544,18.133333,0.596618,-0.171074,1.000000,1.000000,0.511059,0.000000,r,ラ
545,18.166667,0.256618,0.053700,1.000000,1.000000,0.498589,0.000000,a,ラ
546,18.200000,0.190000,0.265073,1.000000,1.000000,0.486203,0.000000,sh,シ
547,18.233333,0.190859,0.436859,1.000000,1.000000,0.474104,0.000000,sh,シ
548,18.266667,0.288367,0.472781,1.000000,1.000000,0.462485,0.000000,sh,シ
549,18.300000,0.495479,0.227037,1.000000,1.000000,0.451523,0.000000,i,シ
550,18.333333,0.343435,-0.211610,1.000000,1.000000,0.441380,0.000000,o,オ
551,18.366667,0.191100,-0.486488,1.000000,1.000000,0.432195,0.000000,s,サ
552,18.400000,0.199212,-0.454439,1.000000,1.000000,0.424083,0.000000,s,サ
553,18.433333,0.515375,-0.276465,1.000000,1.000000,0.417133,0.000000,s,サ
554,18.466667,0.359424,-0.115223,1.000000,1.000000,0.411406,0.000000,a,サ
555,18.500000,0.190399,-0.031312,1.000000,1.000000,0.406387,0.000000,s,サ
556,18.533333,0.208013,0.000000,1.000000,1.000000,0.401303,0.000000,s,サ
557,18.566667,0.548013,0.017396,1.000000,1.000000,0.396160,0.000000,s,サ
558,18.600000,0.780779,0.059615,1.000000,1.000000,0.390973,0.000000,a,サ
559,18.633333,0.631156,0.102827,1.000000,1.000000,0.385756,0.000000,a,サ
560,18.666667,0.334680,0.052884,1.000000,1.000000,0.380524,0.000000,e,エ
561,18.700000,0.247103,-0.145923,1.000000,1.000000,0.375289,0.000000,r,ル
562,18.733333,0.300864,-0.418944,1.000000,1.000000,0.370068,0.000000,u,ル
563,18.766667,0.054880,-0.650463,1.000000,1.000000,0.364874,0.000000,u,ル
564,18.800000,0.259501,-0.797789,1.000000,1.000000,0.359721,0.000000,k,コ
565,18.833333,0.469492,-0.887648,1.000000,1.000000,0.354624,0.000000,k,コ
566,18.866667,0.546957,-0.946912,1.000000,1.000000,0.349597,0.000000,o,コ
567,18.900000,0.385977,-0.969977,1.000000,1.000000,0.344653,0.000000,o,コ
568,18.933333,0.469025,-0.920602,1.000000,1.000000,0.339805,0.000000,t,ト
569,18.966667,0.421639,-0.738802,1.000000,1.000000,0.335068,0.000000,o,ト
570,19.000000,0.420304,-0.419860,1.000000,1.000000,0.330454,0.000000,d,デ
571,19.033333,0.545125,-0.094809,1.000000,1.000000,0.325976,0.000000,e,デ
572,19.066667,0.235579,0.066033,1.000000,1.000000,0.321646,0.000000,e,デ
573,19.100000,0.190000,0.026854,1.000000,1.000000,0.317476,0.000000,s,ス
574,19.133333,0.190000,-0.123990,1.000000,1.000000,0.313477,0.000000,s,ス
575,19.166667,0.155995,-0.303550,0.450000,0.450000,0.309661,0.000000,s,ス
576,19.200000,0.000000,-0.346430,0.000000,0.000000,0.306037,0.000000,s,ス
577,19.233333,0.000000,-0.121481,0.000000,0.000000,0.302616,0.000000,u,ス
578,19.266667,0.000000,0.000000,0.250000,0.250000,0.299407,0.000000,sp,.
579,19.300000,0.000000,0.000000,0.600000,0.600000,0.296419,0.000000,sp,.
580,19.333333,0.000000,-0.081471,0.840000,0.840000,0.293660,0.000000,sil,
581,19.366667,0.000000,-0.253166,1.000000,1.000000,0.291138,0.000000,sil,
582,19.400000,0.000000,-0.263267,1.000000,1.000000,0.288860,0.000000,sil,
583,19.433333,0.340000,-0.161369,1.000000,1.000000,0.286831,0.000000,a,ア
584,19.466667,0.680000,-0.033376,1.000000,1.000000,0.285057,0.000000,a,ア
585,19.500000,0.787781,0.149501,1.000000,1.000000,0.283544,0.000000,a,ア
586,19.533333,0.586869,0.377018,1.000000,1.000000,0.282295,0.000000,a,ア
587,19.566667,0.403625,0.558464,1.000000,1.000000,0.281314,0.000000,i,イ
588,19.600000,0.421176,0.577002,1.000000,1.000000,0.280604,0.000000,i,イ
589,19.633333,0.527396,0.421644,1.000000,1.000000,0.280186,0.000000,d,ダ
590,19.666667,0.543533,0.213120,1.000000,1.000000,0.280922,0.000000,a,ダ
591,19.700000,0.203533,0.070623,1.000000,1.000000,0.283251,0.000000,s,サ
592,19.733333,0.190000,0.013933,1.000000,1.000000,0.287125,0.000000,s,サ
593,19.766667,0.263657,0.000000,1.000000,1.000000,0.292464,0.000000,s,サ
594,19.800000,0.603657,0.000000,1.000000,1.000000,0.299161,0.000000,s,サ
595,19.833333,0.616310,0.000000,1.000000,1.000000,0.307085,0.000000,a,サ
596,19.866667,0.276310,0.000000,1.000000,1.000000,0.316083,0.000000,a,サ
597,19.900000,0.415766,0.000000,1.000000,1.000000,0.325982,0.000000,N,ン
598,19.933333,0.448368,0.000000,1.000000,1.000000,0.336594,0.000000,w,ワ
599,19.966667,0.537557,0.000000,1.000000,1.000000,0.347722,0.000000,w,ワ
600,20.000000,0.706615,0.000000,1.000000,1.000000,0.359161,0.000000,a,ワ
601,20.033333,0.712862,0.007949,1.000000,1.000000,0.370703,0.000000,a,ワ
602,20.066667,0.390247,0.022316,1.000000,1.000000,0.382144,0.000000,a,ワ
603,20.100000,0.050247,0.018770,1.000000,1.000000,0.393286,0.000000,a,ワ
604,20.133333,0.000000,0.000000,1.000000,1.000000,0.403942,0.000000,sp,","
605,20.166667,0.000000,0.000000,1.000000,1.000000,0.413940,0.000000,sp,","
606,20.200000,0.000000,0.000000,1.000000,1.000000,0.423128,0.000000,sp,","
607,20.233333,0.000000,0.000000,1.000000,1.000000,0.431373,0.000000,sp,","
608,20.266667,0.000000,0.000000,1.000000,1.000000,0.438570,0.000000,sp,","
609,20.300000,0.000000,0.000000,1.000000,1.000000,0.444638,0.000000,sp,","
610,20.333333,0.000000,0.000000,1.000000,1.000000,0.449527,0.000000,sp,","
611,20.366667,0.000000,0.000000,1.000000,1.000000,0.453215,0.000000,sp,","
612,20.400000,0.000000,0.000000,1.000000,1.000000,0.455708,0.000000,sp,","
613,20.433333,0.000000,0.000000,1.000000,1.000000,0.457044,0.000000,sp,","
614,20.466667,0.000000,0.000000,1.000000,1.000000,0.457288,0.000000,sp,","
615,20.500000,0.000000,0.000000,1.000000,1.000000,0.456530,0.000000,sp,","
616,20.533333,0.079330,0.030817,1.000000,1.000000,0.454885,0.000000,k,キ
617,20.566667,0.235426,0.373340,1.000000,1.000000,0.452491,0.000000,k,キ
618,20.600000,0.310661,0.752284,1.000000,1.000000,0.449500,0.000000,k,キ
619,20.633333,0.401599,0.767619,1.000000,1.000000,0.446083,0.000000,i,キ
620,20.666667,0.394269,0.606342,1.000000,1.000000,0.442417,0.000000,i,キ
621,20.700000,0.338067,0.272588,1.000000,1.000000,0.438686,0.000000,i,キ
622,20.733333,0.351397,-0.161249,1.000000,1.000000,0.435078,0.000000,gy,ギョ
623,20.766667,0.535975,-0.568213,1.000000,1.000000,0.431774,0.000000,gy,ギョ
624,20.800000,0.549343,-0.842110,1.000000,1.000000,0.428950,0.000000,o,ギョ
625,20.833333,0.490786,-0.962607,1.000000,1.000000,0.426770,0.000000,o,オ
626,20.866667,0.345951,-0.985665,1.000000,1.000000,0.425383,0.000000,t,ト
627,20.900000,0.461673,-0.945019,1.000000,1.000000,0.424919,0.000000,t,ト
628,20.933333,0.267220,-0.818084,1.000000,1.000000,0.425484,0.000000,o,ト
629,20.966667,0.190000,-0.591022,1.000000,1.000000,0.427161,0.000000,s,セ
630,21.000000,0.212750,-0.303616,1.000000,1.000000,0.430005,0.000000,s,セ
631,21.033333,0.525873,-0.023696,1.000000,1.000000,0.434024,0.000000,s,セ
632,21.066667,0.618774,0.170631,1.000000,1.000000,0.438354,0.000000,e,セ
633,21.100000,0.493450,0.209576,1.000000,1.000000,0.442524,0.000000,e,エ
634,21.133333,0.153450,0.079829,1.000000,1.000000,0.446523,0.000000,f,フ
635,21.166667,0.127864,-0.161492,1.000000,1.000000,0.450339,0.000000,f,フ
636,21.200000,0.294174,-0.429374,1.000000,1.000000,0.453963,0.000000,f,フ
637,21.233333,0.338977,-0.653544,1.000000,1.000000,0.457384,0.000000,u,フ
638,21.266667,0.359868,-0.791841,1.000000,1.000000,0.460593,0.000000,n,ノ
639,21.300000,0.467603,-0.807307,1.000000,1.000000,0.463581,0.000000,n,ノ
640,21.333333,0.214950,-0.655624,1.000000,1.000000,0.466340,0.000000,sh,シ
641,21.366667,0.190000,-0.347537,1.000000,1.000000,0.468862,0.000000,sh,シ
642,21.400000,0.191866,0.026901,1.000000,1.000000,0.471140,0.000000,sh,シ
643,21.433333,0.295671,0.336256,1.000000,1.000000,0.473169,0.000000,sh,シ
644,21.466667,0.268600,0.418802,1.000000,1.000000,0.474943,0.000000,i,シ
645,21.500000,0.197428,0.197896,1.000000,1.000000,0.476456,0.000000,sh,シュ
646,21.533333,0.280922,-0.188524,1.000000,1.000000,0.477705,0.000000,sh,シュ
647,21.566667,0.210241,-0.509003,1.000000,1.000000,0.478686,0.000000,u,シュ
648,21.600000,0.199443,-0.648278,1.000000,1.000000,0.479396,0.000000,ts,ツ
